# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-11-08 07:47:43 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07229445 Stanley Draper Lake near Oklahoma City, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07229445
#            TS   parameter     statistic     Description
#        111413       00054     30800     Reservoir storage, acre-feet (Observation at 08:00 AM)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111413_00054_30800	111413_00054_30800_cd
USGS	07229445	2020-06-03	96870	A
USGS	07229445	2020-06-04	96760	A
USGS	07229445	2020-06-05	96800	A
USGS	07229445	2020-06-06	96620	A
USGS	07229445	2020-06-07	96480	A
USGS	07229445	2020-06-08	96440	A
USGS	07229445	2020-06-09	96230	A
USGS	07229445	2020-06-10	96130	A
USGS	07229445	2020-06-11	96000	A
USGS	07229445	2020-06-12	95900	A
USGS	07229445	2020-06-13	95830	A
USGS	07229445	2020-06-14	95750	A
USGS	07229445	2020-06-15	95700	A
USGS	07229445	2020-06-16	95660	A
USGS	07229445	2020-06-17	95530	A
USGS	07229445	2020-06-18	95510	A
USGS	07229445	2020-06-19	95430	A
USGS	07229445	2020-06-20	96030	A
USGS	07229445	2020-06-21	96030	A
USGS	07229445	2020-06-22	96140	A
USGS	07229445	2020-06-23	96150	A
USGS	07229445	2020-06-24	96120	A
USGS	07229445	2020-06-25	96040	A
USGS	07229445	2020-06-26	96020	A
USGS	07229445	2020-06-27	95950	A
USGS	07229445	2020-06-28	95870	A
USGS	07229445	2020-06-29	95840	A
USGS	07229445	2020-06-30	95770	A
USGS	07229445	2020-07-01	95780	A
USGS	07229445	2020-07-02	95750	A
USGS	07229445	2020-07-03	95730	A
USGS	07229445	2020-07-04	95760	A
USGS	07229445	2020-07-05	95710	A
USGS	07229445	2020-07-06	95560	A
USGS	07229445	2020-07-07	95510	A
USGS	07229445	2020-07-08	95460	A
USGS	07229445	2020-07-09	95410	A
USGS	07229445	2020-07-10	95360	A
USGS	07229445	2020-07-11	95500	A
USGS	07229445	2020-07-12	95710	A
USGS	07229445	2020-07-13	95630	A
USGS	07229445	2020-07-14	95610	A
USGS	07229445	2020-07-15	95610	A
USGS	07229445	2020-07-16	95670	A
USGS	07229445	2020-07-17	95590	A
USGS	07229445	2020-07-18	95570	A
USGS	07229445	2020-07-19	95520	A
USGS	07229445	2020-07-20	95480	A
USGS	07229445	2020-07-21	95450	A
USGS	07229445	2020-07-22	95400	A
USGS	07229445	2020-07-23	95300	A
USGS	07229445	2020-07-24	95230	A
USGS	07229445	2020-07-25	95200	A
USGS	07229445	2020-07-26	95210	A
USGS	07229445	2020-07-27	95110	A
USGS	07229445	2020-07-28	95290	A
USGS	07229445	2020-07-29	95240	A
USGS	07229445	2020-07-30	95180	A
USGS	07229445	2020-07-31	95040	A
USGS	07229445	2020-08-01	94970	A
USGS	07229445	2020-08-02	94890	A
USGS	07229445	2020-08-03	94790	A
USGS	07229445	2020-08-04	94690	A
USGS	07229445	2020-08-05	94640	A
USGS	07229445	2020-08-06	94540	A
USGS	07229445	2020-08-07	94470	A
USGS	07229445	2020-08-08	94390	A
USGS	07229445	2020-08-09	94350	A
USGS	07229445	2020-08-10	94220	A
USGS	07229445	2020-08-11	94270	A
USGS	07229445	2020-08-12	94300	A
USGS	07229445	2020-08-13	94160	A
USGS	07229445	2020-08-14	94170	A
USGS	07229445	2020-08-15	94170	A
USGS	07229445	2020-08-16	94170	A
USGS	07229445	2020-08-17	94170	A
USGS	07229445	2020-08-18	94150	A
USGS	07229445	2020-08-19	94050	A
USGS	07229445	2020-08-20	93840	A
USGS	07229445	2020-08-21	93710	A
USGS	07229445	2020-08-22	93680	A
USGS	07229445	2020-08-23	93660	A
USGS	07229445	2020-08-24	93610	A
USGS	07229445	2020-08-25	93580	A
USGS	07229445	2020-08-26	93500	A
USGS	07229445	2020-08-27	93400	A
USGS	07229445	2020-08-28	93480	A
USGS	07229445	2020-08-29	93500	A
USGS	07229445	2020-08-30	93480	A
USGS	07229445	2020-08-31	93450	A
USGS	07229445	2020-09-01	93920	A
USGS	07229445	2020-09-02	93680	A
USGS	07229445	2020-09-03	93740	A
USGS	07229445	2020-09-04	93760	A
USGS	07229445	2020-09-05	93760	A
USGS	07229445	2020-09-06	93710	A
USGS	07229445	2020-09-07	93630	A
USGS	07229445	2020-09-08	93610	A
USGS	07229445	2020-09-09	93800	A
USGS	07229445	2020-09-10	93870	A
USGS	07229445	2020-09-11	93890	A
USGS	07229445	2020-09-12	93890	A
USGS	07229445	2020-09-13	93920	A
USGS	07229445	2020-09-14	93920	A
USGS	07229445	2020-09-15	93970	A
USGS	07229445	2020-09-16	93990	A
USGS	07229445	2020-09-17	93940	A
USGS	07229445	2020-09-18	93980	A
USGS	07229445	2020-09-19	93970	A
USGS	07229445	2020-09-20	93970	A
USGS	07229445	2020-09-21	93920	A
USGS	07229445	2020-09-22	93760	A
USGS	07229445	2020-09-23	93530	A
USGS	07229445	2020-09-24	93560	A
USGS	07229445	2020-09-25	93500	A
USGS	07229445	2020-09-26	93500	A
USGS	07229445	2020-09-27	93450	A
USGS	07229445	2020-09-28	93480	A
USGS	07229445	2020-09-29	93530	A
USGS	07229445	2020-09-30	93500	A
USGS	07229445	2020-10-01	93480	A
USGS	07229445	2020-10-02	93400	A
USGS	07229445	2020-10-03	93380	A
USGS	07229445	2020-10-04	93350	A
USGS	07229445	2020-10-05	93320	A
USGS	07229445	2020-10-06	93320	A
USGS	07229445	2020-10-07	93380	A
USGS	07229445	2020-10-08	93320	A
USGS	07229445	2020-10-09	93350	A
USGS	07229445	2020-10-10	93430	A
USGS	07229445	2020-10-11	93400	A
USGS	07229445	2020-10-12	93450	A
USGS	07229445	2020-10-13	93450	A
USGS	07229445	2020-10-14	93320	A
USGS	07229445	2020-10-15	93430	A
USGS	07229445	2020-10-16	93300	A
USGS	07229445	2020-10-17	93220	A
USGS	07229445	2020-10-18	93070	A
USGS	07229445	2020-10-19	93090	A
USGS	07229445	2020-10-20	93070	A
USGS	07229445	2020-10-21	93170	A
USGS	07229445	2020-10-22	93040	A
USGS	07229445	2020-10-23	93120	A
USGS	07229445	2020-10-24	93140	A
USGS	07229445	2020-10-25	93140	A
USGS	07229445	2020-10-26	93070	A
USGS	07229445	2020-10-27	93740	A
USGS	07229445	2020-10-28	93760	A
USGS	07229445	2020-10-29	94050	A
USGS	07229445	2020-10-30	94100	A
USGS	07229445	2020-10-31	94020	A
USGS	07229445	2020-11-01	94150	A
USGS	07229445	2020-11-02	94100	A
USGS	07229445	2020-11-03	94070	A
USGS	07229445	2020-11-04	93990	A
USGS	07229445	2020-11-05	94070	A
USGS	07229445	2020-11-06	94020	A
USGS	07229445	2020-11-07	93990	A
USGS	07229445	2020-11-08	93940	A
USGS	07229445	2020-11-09	93990	A
USGS	07229445	2020-11-10	94070	A
USGS	07229445	2020-11-11	93990	A
USGS	07229445	2020-11-12	93990	A
USGS	07229445	2020-11-13	93920	A
USGS	07229445	2020-11-14	93840	A
USGS	07229445	2020-11-15	93890	A
USGS	07229445	2020-11-16	93890	A
USGS	07229445	2020-11-17	93860	A
USGS	07229445	2020-11-18	93740	A
USGS	07229445	2020-11-19	93740	A
USGS	07229445	2020-11-20	93740	A
USGS	07229445	2020-11-21	93810	A
USGS	07229445	2020-11-22	93890	A
USGS	07229445	2020-11-23	93990	A
USGS	07229445	2020-11-24	93940	A
USGS	07229445	2020-11-25	94150	A
USGS	07229445	2020-11-26	94170	A
USGS	07229445	2020-11-27	94280	A
USGS	07229445	2020-11-28	94230	A
USGS	07229445	2020-11-29	94280	A
USGS	07229445	2020-11-30	94250	A
USGS	07229445	2020-12-01	94300	A
USGS	07229445	2020-12-02	94300	A
USGS	07229445	2020-12-03	94410	A
USGS	07229445	2020-12-04	94430	A
USGS	07229445	2020-12-05	94460	A
USGS	07229445	2020-12-06	94560	A
USGS	07229445	2020-12-07	94610	A
USGS	07229445	2020-12-08	94660	A
USGS	07229445	2020-12-09	94770	A
USGS	07229445	2020-12-10	94790	A
USGS	07229445	2020-12-11	94840	A
USGS	07229445	2020-12-12	94990	A
USGS	07229445	2020-12-13	95180	A
USGS	07229445	2020-12-14	95230	A
USGS	07229445	2020-12-15	95150	A
USGS	07229445	2020-12-16	95360	A
USGS	07229445	2020-12-17	95440	A
USGS	07229445	2020-12-18	95460	A
USGS	07229445	2020-12-19	95560	A
USGS	07229445	2020-12-20	95620	A
USGS	07229445	2020-12-21	95720	A
USGS	07229445	2020-12-22	95770	A
USGS	07229445	2020-12-23	95820	A
USGS	07229445	2020-12-24	95870	A
USGS	07229445	2020-12-25	95900	A
USGS	07229445	2020-12-26	95980	A
USGS	07229445	2020-12-27	96000	A
USGS	07229445	2020-12-28	96160	A
USGS	07229445	2020-12-29	96080	A
USGS	07229445	2020-12-30	96650	A
USGS	07229445	2020-12-31	96760	A
USGS	07229445	2021-01-01	97540	A
USGS	07229445	2021-01-02	97580	A
USGS	07229445	2021-01-03	97650	A
USGS	07229445	2021-01-04	97860	A
USGS	07229445	2021-01-05	97900	A
USGS	07229445	2021-01-06	97860	A
USGS	07229445	2021-01-07	97830	A
USGS	07229445	2021-01-08	97900	A
USGS	07229445	2021-01-09	97830	A
USGS	07229445	2021-01-10	97900	A
USGS	07229445	2021-01-11	97860	A
USGS	07229445	2021-01-12	97940	A
USGS	07229445	2021-01-13	97900	A
USGS	07229445	2021-01-14	97920	A
USGS	07229445	2021-01-15	97860	A
USGS	07229445	2021-01-16	97860	A
USGS	07229445	2021-01-17	97860	A
USGS	07229445	2021-01-18	97860	A
USGS	07229445	2021-01-19	97940	A
USGS	07229445	2021-01-20	97940	A
USGS	07229445	2021-01-21	97970	A
USGS	07229445	2021-01-22	97670	A
USGS	07229445	2021-01-23	97650	A
USGS	07229445	2021-01-24	97610	A
USGS	07229445	2021-01-25	98010	A
USGS	07229445	2021-01-26	98040	A
USGS	07229445	2021-01-27	98040	A
USGS	07229445	2021-01-28	98080	A
USGS	07229445	2021-01-29	97970	A
USGS	07229445	2021-01-30	97970	A
USGS	07229445	2021-01-31	98150	A
USGS	07229445	2021-02-01	98110	A
USGS	07229445	2021-02-02	98080	A
USGS	07229445	2021-02-03	98110	A
USGS	07229445	2021-02-04	98220	A
USGS	07229445	2021-02-05	98180	A
USGS	07229445	2021-02-06	98080	A
USGS	07229445	2021-02-07	98150	A
USGS	07229445	2021-02-08	98180	A
USGS	07229445	2021-02-09	98110	A
USGS	07229445	2021-02-10	98110	A
USGS	07229445	2021-02-11	98180	A
USGS	07229445	2021-02-12	98110	A
USGS	07229445	2021-02-13	98110	A
USGS	07229445	2021-02-14	98040	A
USGS	07229445	2021-02-15	98010	A
USGS	07229445	2021-02-16	97760	A
USGS	07229445	2021-02-17	97720	A
USGS	07229445	2021-02-18	97370	A
USGS	07229445	2021-02-19	97010	A
USGS	07229445	2021-02-20	96690	A
USGS	07229445	2021-02-21	96510	A
USGS	07229445	2021-02-22	96310	A
USGS	07229445	2021-02-23	96110	A
USGS	07229445	2021-02-24	95950	A
USGS	07229445	2021-02-25	95850	A
USGS	07229445	2021-02-26	95740	A
USGS	07229445	2021-02-27	95590	A
USGS	07229445	2021-02-28	95620	A
USGS	07229445	2021-03-01	95440	A
USGS	07229445	2021-03-02	95380	A
USGS	07229445	2021-03-03	95310	A
USGS	07229445	2021-03-04	95180	A
USGS	07229445	2021-03-05	95150	A
USGS	07229445	2021-03-06	95080	A
USGS	07229445	2021-03-07	94950	A
USGS	07229445	2021-03-08	94840	A
USGS	07229445	2021-03-09	94790	A
USGS	07229445	2021-03-10	94820	A
USGS	07229445	2021-03-11	94870	A
USGS	07229445	2021-03-12	94970	A
USGS	07229445	2021-03-13	94920	A
USGS	07229445	2021-03-14	95000	A
USGS	07229445	2021-03-15	94970	A
USGS	07229445	2021-03-16	95020	A
USGS	07229445	2021-03-17	95050	A
USGS	07229445	2021-03-18	95020	A
USGS	07229445	2021-03-19	95000	A
USGS	07229445	2021-03-20	94970	A
USGS	07229445	2021-03-21	94970	A
USGS	07229445	2021-03-22	94920	A
USGS	07229445	2021-03-23	95510	A
USGS	07229445	2021-03-24	95540	A
USGS	07229445	2021-03-25	95460	A
USGS	07229445	2021-03-26	95510	A
USGS	07229445	2021-03-27	95620	A
USGS	07229445	2021-03-28	95590	A
USGS	07229445	2021-03-29	95510	A
USGS	07229445	2021-03-30	95490	A
USGS	07229445	2021-03-31	95540	A
USGS	07229445	2021-04-01	95460	A
USGS	07229445	2021-04-02	95410	A
USGS	07229445	2021-04-03	95380	A
USGS	07229445	2021-04-04	95360	A
USGS	07229445	2021-04-05	95330	A
USGS	07229445	2021-04-06	95330	A
USGS	07229445	2021-04-07	95230	A
USGS	07229445	2021-04-08	95200	A
USGS	07229445	2021-04-09	95150	A
USGS	07229445	2021-04-10	95260	A
USGS	07229445	2021-04-11	95020	A
USGS	07229445	2021-04-12	95000	A
USGS	07229445	2021-04-13	95000	A
USGS	07229445	2021-04-14	94970	A
USGS	07229445	2021-04-15	95150	A
USGS	07229445	2021-04-16	95100	A
USGS	07229445	2021-04-17	95100	A
USGS	07229445	2021-04-18	95080	A
USGS	07229445	2021-04-19	95130	A
USGS	07229445	2021-04-20	95060	A
USGS	07229445	2021-04-21	95020	A
USGS	07229445	2021-04-22	95000	A
USGS	07229445	2021-04-23	95000	A
USGS	07229445	2021-04-24	95310	A
USGS	07229445	2021-04-25	95180	A
USGS	07229445	2021-04-26	95150	A
USGS	07229445	2021-04-27	95180	A
USGS	07229445	2021-04-28	95330	A
USGS	07229445	2021-04-29	96090	A
USGS	07229445	2021-04-30	96130	A
USGS	07229445	2021-05-01	96130	A
USGS	07229445	2021-05-02	96130	A
USGS	07229445	2021-05-03	96150	A
USGS	07229445	2021-05-04	96160	A
USGS	07229445	2021-05-05	96230	A
USGS	07229445	2021-05-06	96260	A
USGS	07229445	2021-05-07	96260	A
USGS	07229445	2021-05-08	96290	A
USGS	07229445	2021-05-09	96440	A
USGS	07229445	2021-05-10	96380	A
USGS	07229445	2021-05-11	96440	A
USGS	07229445	2021-05-12	96650	A
USGS	07229445	2021-05-13	96690	A
USGS	07229445	2021-05-14	96650	A
USGS	07229445	2021-05-15	96760	A
USGS	07229445	2021-05-16	96760	A
USGS	07229445	2021-05-17	97540	A
USGS	07229445	2021-05-18	97610	A
USGS	07229445	2021-05-19	97760	A
USGS	07229445	2021-05-20	97970	A
USGS	07229445	2021-05-21	97940	A
USGS	07229445	2021-05-22	98080	A
USGS	07229445	2021-05-23	98180	A
USGS	07229445	2021-05-24	98290	A
USGS	07229445	2021-05-25	98500	A
USGS	07229445	2021-05-26	98400	A
USGS	07229445	2021-05-27	98290	A
USGS	07229445	2021-05-28	99110	A
USGS	07229445	2021-05-29	99250	A
USGS	07229445	2021-05-30	99110	A
USGS	07229445	2021-05-31	99220	A
USGS	07229445	2021-06-01	99820	A
USGS	07229445	2021-06-02	99800	A
USGS	07229445	2021-06-03	99890	A
USGS	07229445	2021-06-04	99930	A
USGS	07229445	2021-06-05	100000	A
USGS	07229445	2021-06-06	99890	A
USGS	07229445	2021-06-07	99820	A
USGS	07229445	2021-06-08	99750	A
USGS	07229445	2021-06-09	99720	A
USGS	07229445	2021-06-10	99750	A
USGS	07229445	2021-06-11	99750	A
USGS	07229445	2021-06-12	99820	A
USGS	07229445	2021-06-13	99930	A
USGS	07229445	2021-06-14	99960	A
USGS	07229445	2021-06-15	100000	A
USGS	07229445	2021-06-16	99960	A
USGS	07229445	2021-06-17	99930	A
USGS	07229445	2021-06-18	99820	A
USGS	07229445	2021-06-19	99790	A
USGS	07229445	2021-06-20	99720	A
USGS	07229445	2021-06-21	99730	A
USGS	07229445	2021-06-22	99680	A
USGS	07229445	2021-06-23	99500	A
USGS	07229445	2021-06-24	99470	A
USGS	07229445	2021-06-25	99470	A
USGS	07229445	2021-06-26	100500	A
USGS	07229445	2021-06-27	101100	A
USGS	07229445	2021-06-28	101100	A
USGS	07229445	2021-06-29	101700	A
USGS	07229445	2021-06-30	102100	A
USGS	07229445	2021-07-01	102100	A
USGS	07229445	2021-07-02	102400	A
USGS	07229445	2021-07-03	102700	A
USGS	07229445	2021-07-04	102600	A
USGS	07229445	2021-07-05	102600	A
USGS	07229445	2021-07-06	102600	A
USGS	07229445	2021-07-07	102500	A
USGS	07229445	2021-07-08	102400	A
USGS	07229445	2021-07-09	102300	A
USGS	07229445	2021-07-10	102200	A
USGS	07229445	2021-07-11	102500	A
USGS	07229445	2021-07-12	102200	A
USGS	07229445	2021-07-13	102100	A
USGS	07229445	2021-07-14	102000	A
USGS	07229445	2021-07-15	101800	A
USGS	07229445	2021-07-16	101800	A
USGS	07229445	2021-07-17	101700	A
USGS	07229445	2021-07-18	101900	A
USGS	07229445	2021-07-19	101800	A
USGS	07229445	2021-07-20	101700	A
USGS	07229445	2021-07-21	101600	A
USGS	07229445	2021-07-22	101500	A
USGS	07229445	2021-07-23	101400	A
USGS	07229445	2021-07-24	101300	A
USGS	07229445	2021-07-25	101200	A
USGS	07229445	2021-07-26	101200	A
USGS	07229445	2021-07-27	101100	A
USGS	07229445	2021-07-28	101000	A
USGS	07229445	2021-07-29	100900	A
USGS	07229445	2021-07-30	100800	A
USGS	07229445	2021-07-31	100600	A
USGS	07229445	2021-08-01	100800	A
USGS	07229445	2021-08-02	100800	A
USGS	07229445	2021-08-03	100700	A
USGS	07229445	2021-08-04	100500	A
USGS	07229445	2021-08-05	100400	A
USGS	07229445	2021-08-06	100200	A
USGS	07229445	2021-08-07	100100	A
USGS	07229445	2021-08-08	100100	A
USGS	07229445	2021-08-09	99890	A
USGS	07229445	2021-08-10	99860	A
USGS	07229445	2021-08-11	99680	A
USGS	07229445	2021-08-12	99540	A
USGS	07229445	2021-08-13	99540	A
USGS	07229445	2021-08-14	99470	A
USGS	07229445	2021-08-15	99360	A
USGS	07229445	2021-08-16	99150	A
USGS	07229445	2021-08-17	99110	A
USGS	07229445	2021-08-18	98930	A
USGS	07229445	2021-08-19	98900	A
USGS	07229445	2021-08-20	98790	A
USGS	07229445	2021-08-21	98830	A
USGS	07229445	2021-08-22	98720	A
USGS	07229445	2021-08-23	98610	A
USGS	07229445	2021-08-24	98430	A
USGS	07229445	2021-08-25	98290	A
USGS	07229445	2021-08-26	98260	A
USGS	07229445	2021-08-27	98110	A
USGS	07229445	2021-08-28	97940	A
USGS	07229445	2021-08-29	97720	A
USGS	07229445	2021-08-30	97610	A
USGS	07229445	2021-08-31	97510	A
USGS	07229445	2021-09-01	97400	A
USGS	07229445	2021-09-02	97220	A
USGS	07229445	2021-09-03	96970	A
USGS	07229445	2021-09-04	96830	A
USGS	07229445	2021-09-05	96830	A
USGS	07229445	2021-09-06	96720	A
USGS	07229445	2021-09-07	96510	A
USGS	07229445	2021-09-08	96410	A
USGS	07229445	2021-09-09	96290	A
USGS	07229445	2021-09-10	96160	A
USGS	07229445	2021-09-11	95980	A
USGS	07229445	2021-09-12	95820	A
USGS	07229445	2021-09-13	95690	A
USGS	07229445	2021-09-14	95540	A
USGS	07229445	2021-09-15	95510	A
USGS	07229445	2021-09-16	95360	A
USGS	07229445	2021-09-17	95260	A
USGS	07229445	2021-09-18	95200	A
USGS	07229445	2021-09-19	95100	A
USGS	07229445	2021-09-20	94970	A
USGS	07229445	2021-09-21	94900	A
USGS	07229445	2021-09-22	94740	A
USGS	07229445	2021-09-23	94590	A
USGS	07229445	2021-09-24	94460	A
USGS	07229445	2021-09-25	94330	A
USGS	07229445	2021-09-26	94200	A
USGS	07229445	2021-09-27	94050	A
USGS	07229445	2021-09-28	93970	A
USGS	07229445	2021-09-29	93890	A
USGS	07229445	2021-09-30	93740	A
USGS	07229445	2021-10-01	93740	A
USGS	07229445	2021-10-02	93890	A
USGS	07229445	2021-10-03	93860	A
USGS	07229445	2021-10-04	93790	A
USGS	07229445	2021-10-05	93710	A
USGS	07229445	2021-10-06	93630	A
USGS	07229445	2021-10-07	93530	A
USGS	07229445	2021-10-08	93400	A
USGS	07229445	2021-10-09	93300	A
USGS	07229445	2021-10-10	93140	A
USGS	07229445	2021-10-11	93500	A
USGS	07229445	2021-10-12	93380	A
USGS	07229445	2021-10-13	93560	A
USGS	07229445	2021-10-14	93560	A
USGS	07229445	2021-10-15	93760	A
USGS	07229445	2021-10-16	93710	A
USGS	07229445	2021-10-17	93610	A
USGS	07229445	2021-10-18	93580	A
USGS	07229445	2021-10-19	93400	A
USGS	07229445	2021-10-20	93380	A
USGS	07229445	2021-10-21	93320	A
USGS	07229445	2021-10-22	93270	A
USGS	07229445	2021-10-23	93170	A
USGS	07229445	2021-10-24	93080	A
USGS	07229445	2021-10-25	93140	A
USGS	07229445	2021-10-26	93040	A
USGS	07229445	2021-10-27	93120	A
USGS	07229445	2021-10-28	92950	A
USGS	07229445	2021-10-29	92860	A
USGS	07229445	2021-10-30	92730	A
USGS	07229445	2021-10-31	92680	A
USGS	07229445	2021-11-01	92550	A
USGS	07229445	2021-11-02	92410	A
USGS	07229445	2021-11-03	92450	A
USGS	07229445	2021-11-04	92420	A
USGS	07229445	2021-11-05	92350	A
USGS	07229445	2021-11-06	92350	A
USGS	07229445	2021-11-07	92190	A
USGS	07229445	2021-11-08	92190	A
USGS	07229445	2021-11-09	92240	A
USGS	07229445	2021-11-10	92090	A
USGS	07229445	2021-11-11	92230	A
USGS	07229445	2021-11-12	92110	A
USGS	07229445	2021-11-13	92140	A
USGS	07229445	2021-11-14	92060	A
USGS	07229445	2021-11-15	92010	A
USGS	07229445	2021-11-16	91960	A
USGS	07229445	2021-11-17	91960	A
USGS	07229445	2021-11-18	91880	A
USGS	07229445	2021-11-19	91860	A
USGS	07229445	2021-11-20	91700	A
USGS	07229445	2021-11-21	91650	A
USGS	07229445	2021-11-22	91650	A
USGS	07229445	2021-11-23	91600	A
USGS	07229445	2021-11-24	91440	A
USGS	07229445	2021-11-25	91460	A:e
USGS	07229445	2021-11-26	91440	A
USGS	07229445	2021-11-27	91370	A
USGS	07229445	2021-11-28	91390	A
USGS	07229445	2021-11-29	91340	A
USGS	07229445	2021-11-30	91290	A
USGS	07229445	2021-12-01	91290	A
USGS	07229445	2021-12-02	91260	A
USGS	07229445	2021-12-03	91260	A
USGS	07229445	2021-12-04	91210	A
USGS	07229445	2021-12-05	91240	A
USGS	07229445	2021-12-06	91140	A
USGS	07229445	2021-12-07	90900	A
USGS	07229445	2021-12-08	90750	A
USGS	07229445	2021-12-09	90520	A
USGS	07229445	2021-12-10	90310	A
USGS	07229445	2021-12-11	90070	A
USGS	07229445	2021-12-12	89870	A
USGS	07229445	2021-12-13	89590	A
USGS	07229445	2021-12-14	89330	A
USGS	07229445	2021-12-15	89100	A
USGS	07229445	2021-12-16	88970	A
USGS	07229445	2021-12-17	88820	A
USGS	07229445	2021-12-18	88660	A
USGS	07229445	2021-12-19	88350	A
USGS	07229445	2021-12-20	88160	A
USGS	07229445	2021-12-21	87990	A
USGS	07229445	2021-12-22	87810	A
USGS	07229445	2021-12-23	87530	A
USGS	07229445	2021-12-24	87320	A
USGS	07229445	2021-12-25	87250	A
USGS	07229445	2021-12-26	87070	A
USGS	07229445	2021-12-27	86810	A
USGS	07229445	2021-12-28	86600	A
USGS	07229445	2021-12-29	86420	A
USGS	07229445	2021-12-30	86240	A
USGS	07229445	2021-12-31	86060	A
USGS	07229445	2022-01-01	86040	A
USGS	07229445	2022-01-02	85700	A
USGS	07229445	2022-01-03	85550	A
USGS	07229445	2022-01-04	85240	A
USGS	07229445	2022-01-05	85030	A
USGS	07229445	2022-01-06	84780	A
USGS	07229445	2022-01-07	84540	A
USGS	07229445	2022-01-08	84260	A
USGS	07229445	2022-01-09	84080	A
USGS	07229445	2022-01-10	84000	A
USGS	07229445	2022-01-11	83800	A
USGS	07229445	2022-01-12	83620	A
USGS	07229445	2022-01-13	83380	A
USGS	07229445	2022-01-14	83130	A
USGS	07229445	2022-01-15	82820	A
USGS	07229445	2022-01-16	82660	A
USGS	07229445	2022-01-17	82560	A
USGS	07229445	2022-01-18	82280	A
USGS	07229445	2022-01-19	81970	A
USGS	07229445	2022-01-20	81840	A
USGS	07229445	2022-01-21	81580	A
USGS	07229445	2022-01-22	81450	A
USGS	07229445	2022-01-23	81220	A
USGS	07229445	2022-01-24	81040	A
USGS	07229445	2022-01-25	80810	A
USGS	07229445	2022-01-26	80530	A
USGS	07229445	2022-01-27	80580	A
USGS	07229445	2022-01-28	80580	A
USGS	07229445	2022-01-29	80680	A
USGS	07229445	2022-01-30	80710	A
USGS	07229445	2022-01-31	80780	A
USGS	07229445	2022-02-01	80710	A
USGS	07229445	2022-02-02	80780	A
USGS	07229445	2022-02-03	80810	A
USGS	07229445	2022-02-04	80810	A
USGS	07229445	2022-02-05	80960	A
USGS	07229445	2022-02-06	81040	A
USGS	07229445	2022-02-07	81020	A
USGS	07229445	2022-02-08	81090	A
USGS	07229445	2022-02-09	81200	A
USGS	07229445	2022-02-10	81170	A
USGS	07229445	2022-02-11	81300	A
USGS	07229445	2022-02-12	81220	A
USGS	07229445	2022-02-13	81330	A
USGS	07229445	2022-02-14	81380	A
USGS	07229445	2022-02-15	81400	A
USGS	07229445	2022-02-16	81430	A
USGS	07229445	2022-02-17	81690	A:e
USGS	07229445	2022-02-18	81890	A
USGS	07229445	2022-02-19	81890	A
USGS	07229445	2022-02-20	81890	A
USGS	07229445	2022-02-21	81940	A
USGS	07229445	2022-02-22	81990	A
USGS	07229445	2022-02-23	82010	A:e
USGS	07229445	2022-02-24	82170	A
USGS	07229445	2022-02-25	82230	A
USGS	07229445	2022-02-26	82300	A
USGS	07229445	2022-02-27	82410	A
USGS	07229445	2022-02-28	82480	A
USGS	07229445	2022-03-01	82560	A
USGS	07229445	2022-03-02	82610	A
USGS	07229445	2022-03-03	82660	A
USGS	07229445	2022-03-04	82610	A
USGS	07229445	2022-03-05	82640	A
USGS	07229445	2022-03-06	82800	A
USGS	07229445	2022-03-07	82720	A
USGS	07229445	2022-03-08	82540	A
USGS	07229445	2022-03-09	82460	A
USGS	07229445	2022-03-10	82170	A
USGS	07229445	2022-03-11	81940	A
USGS	07229445	2022-03-12	81890	A
USGS	07229445	2022-03-13	81630	A
USGS	07229445	2022-03-14	81320	A
USGS	07229445	2022-03-15	81220	A
USGS	07229445	2022-03-16	81020	A
USGS	07229445	2022-03-17	80810	A
USGS	07229445	2022-03-18	80780	A
USGS	07229445	2022-03-19	80660	A
USGS	07229445	2022-03-20	80420	A
USGS	07229445	2022-03-21	80190	A
USGS	07229445	2022-03-22	80450	A
USGS	07229445	2022-03-23	80370	A
USGS	07229445	2022-03-24	80170	A
USGS	07229445	2022-03-25	80010	A
USGS	07229445	2022-03-26	79730	A
USGS	07229445	2022-03-27	79570	A
USGS	07229445	2022-03-28	79340	A
USGS	07229445	2022-03-29	79110	A
USGS	07229445	2022-03-30	79080	A:e
USGS	07229445	2022-03-31	78850	A
USGS	07229445	2022-04-01	78620	A
USGS	07229445	2022-04-02	78490	A
USGS	07229445	2022-04-03	78260	A
USGS	07229445	2022-04-04	78140	A
USGS	07229445	2022-04-05	78000	A
USGS	07229445	2022-04-06	77770	A
USGS	07229445	2022-04-07	77620	A
USGS	07229445	2022-04-08	77430	A
USGS	07229445	2022-04-09	77540	A
