# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-12-27 18:58:15 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07308990 Lake Ellsworth near Elgin, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07308990
#            TS   parameter     statistic     Description
#        111644       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111644_00054_32400	111644_00054_32400_cd
USGS	07308990	2016-05-28	66660	A
USGS	07308990	2016-05-29	66550	A
USGS	07308990	2016-05-30	66140	A
USGS	07308990	2016-05-31	67230	A
USGS	07308990	2016-06-01	69160	A
USGS	07308990	2016-06-02	68740	A
USGS	07308990	2016-06-03	67070	A
USGS	07308990	2016-06-04	66550	A
USGS	07308990	2016-06-05	66450	A
USGS	07308990	2016-06-06	66340	A
USGS	07308990	2016-06-07	66450	A
USGS	07308990	2016-06-08	66500	A
USGS	07308990	2016-06-09	66500	A
USGS	07308990	2016-06-10	66500	A
USGS	07308990	2016-06-11	66920	A
USGS	07308990	2016-06-12	79210	A
USGS	07308990	2016-06-13	75790	A
USGS	07308990	2016-06-14	75270	A
USGS	07308990	2016-06-15	71600	A
USGS	07308990	2016-06-16	69100	A
USGS	07308990	2016-06-17	67650	A
USGS	07308990	2016-06-18	66870	A
USGS	07308990	2016-06-19	66500	A
USGS	07308990	2016-06-20	66400	A
USGS	07308990	2016-06-21	66340	A
USGS	07308990	2016-06-22	66240	A
USGS	07308990	2016-06-23	66240	A
USGS	07308990	2016-06-24	66190	A
USGS	07308990	2016-06-25	66080	A
USGS	07308990	2016-06-26	66080	A
USGS	07308990	2016-06-27	65980	A
USGS	07308990	2016-06-28	65880	A
USGS	07308990	2016-06-29	65820	A
USGS	07308990	2016-06-30	65820	A
USGS	07308990	2016-07-01	65720	A
USGS	07308990	2016-07-02	65770	A
USGS	07308990	2016-07-03	65720	A
USGS	07308990	2016-07-04	65670	A
USGS	07308990	2016-07-05	65510	A
USGS	07308990	2016-07-06	65410	A
USGS	07308990	2016-07-07	65300	A
USGS	07308990	2016-07-08	65410	A
USGS	07308990	2016-07-09	65250	A
USGS	07308990	2016-07-10	65150	A
USGS	07308990	2016-07-11	64940	A
USGS	07308990	2016-07-12	64830	A
USGS	07308990	2016-07-13	64830	A
USGS	07308990	2016-07-14	64830	A
USGS	07308990	2016-07-15	64780	A
USGS	07308990	2016-07-16	65200	A
USGS	07308990	2016-07-17	65150	A
USGS	07308990	2016-07-18	65040	A
USGS	07308990	2016-07-19	64890	A
USGS	07308990	2016-07-20	64730	A
USGS	07308990	2016-07-21	64570	A
USGS	07308990	2016-07-22	64470	A
USGS	07308990	2016-07-23	64310	A
USGS	07308990	2016-07-24	64160	A
USGS	07308990	2016-07-25	64160	A
USGS	07308990	2016-07-26	64110	A
USGS	07308990	2016-07-27	64000	A
USGS	07308990	2016-07-28	63950	A
USGS	07308990	2016-07-29	63840	A
USGS	07308990	2016-07-30	63740	A
USGS	07308990	2016-07-31	63380	A
USGS	07308990	2016-08-01	63170	A
USGS	07308990	2016-08-02	63060	A
USGS	07308990	2016-08-03	62910	A
USGS	07308990	2016-08-04	62910	A
USGS	07308990	2016-08-05	62910	A
USGS	07308990	2016-08-06	62860	A
USGS	07308990	2016-08-07	62860	A
USGS	07308990	2016-08-08	62910	A
USGS	07308990	2016-08-09	63120	A
USGS	07308990	2016-08-10	63010	A
USGS	07308990	2016-08-11	62960	A:e
USGS	07308990	2016-08-12	63010	A:e
USGS	07308990	2016-08-13	62960	A:e
USGS	07308990	2016-08-14	62860	A:e
USGS	07308990	2016-08-15	62750	A:e
USGS	07308990	2016-08-16	62750	A:e
USGS	07308990	2016-08-17	62700	A:e
USGS	07308990	2016-08-18	62700	A:e
USGS	07308990	2016-08-19	62590	A:e
USGS	07308990	2016-08-20	62540	A:e
USGS	07308990	2016-08-21	62280	A:e
USGS	07308990	2016-08-22	62070	A:e
USGS	07308990	2016-08-23	61970	A:e
USGS	07308990	2016-08-24	61810	A:e
USGS	07308990	2016-08-25	61870	A:e
USGS	07308990	2016-08-26	61610	A:e
USGS	07308990	2016-08-27	61610	A:e
USGS	07308990	2016-08-28	61550	A:e
USGS	07308990	2016-08-29	61610	A:e
USGS	07308990	2016-08-30	61400	A:e
USGS	07308990	2016-08-31	61450	A:e
USGS	07308990	2016-09-01	61340	A:e
USGS	07308990	2016-09-02	61500	A:e
USGS	07308990	2016-09-03	61500	A:e
USGS	07308990	2016-09-04	61400	A:e
USGS	07308990	2016-09-05	61340	A:e
USGS	07308990	2016-09-06	61240	A:e
USGS	07308990	2016-09-07	61240	A:e
USGS	07308990	2016-09-08	60980	A:e
USGS	07308990	2016-09-09	60980	A:e
USGS	07308990	2016-09-10	60820	A:e
USGS	07308990	2016-09-11	60670	A:e
USGS	07308990	2016-09-12	60560	A:e
USGS	07308990	2016-09-13	60820	A:e
USGS	07308990	2016-09-14	60460	A:e
USGS	07308990	2016-09-15	60560	A:e
USGS	07308990	2016-09-16	60560	A:e
USGS	07308990	2016-09-17	60510	A:e
USGS	07308990	2016-09-18	60300	A:e
USGS	07308990	2016-09-19	60250	A:e
USGS	07308990	2016-09-20	60200	A:e
USGS	07308990	2016-09-21	60300	A:e
USGS	07308990	2016-09-22	60410	A:e
USGS	07308990	2016-09-23	60300	A:e
USGS	07308990	2016-09-24	60560	A:e
USGS	07308990	2016-09-25	60820	A:e
USGS	07308990	2016-09-26	60410	A:e
USGS	07308990	2016-09-27	60360	A:e
USGS	07308990	2016-09-28	60460	A:e
USGS	07308990	2016-09-29	60150	A:e
USGS	07308990	2016-09-30	60250	A:e
USGS	07308990	2016-10-01	60360	A:e
USGS	07308990	2016-10-02	60360	A:e
USGS	07308990	2016-10-03	60090	A:e
USGS	07308990	2016-10-04	59680	A:e
USGS	07308990	2016-10-05	59570	A:e
USGS	07308990	2016-10-06	59370	A:e
USGS	07308990	2016-10-07	59050	A:e
USGS	07308990	2016-10-08	58790	A:e
USGS	07308990	2016-10-09	58580	A:e
USGS	07308990	2016-10-10	58380	A:e
USGS	07308990	2016-10-11	58270	A:e
USGS	07308990	2016-10-12	58170	A:e
USGS	07308990	2016-10-13	58120	A:e
USGS	07308990	2016-10-14	57910	A:e
USGS	07308990	2016-10-15	57860	A:e
USGS	07308990	2016-10-16	57650	A:e
USGS	07308990	2016-10-17	57390	A:e
USGS	07308990	2016-10-18	57280	A
USGS	07308990	2016-10-19	57130	A
USGS	07308990	2016-10-20	56970	A
USGS	07308990	2016-10-21	56810	A
USGS	07308990	2016-10-22	56660	A
USGS	07308990	2016-10-23	56550	A
USGS	07308990	2016-10-24	56400	A
USGS	07308990	2016-10-25	56240	A
USGS	07308990	2016-10-26	56140	A
USGS	07308990	2016-10-27	55930	A
USGS	07308990	2016-10-28	55820	A
USGS	07308990	2016-10-29	55620	A
USGS	07308990	2016-10-30	55410	A
USGS	07308990	2016-10-31	55250	A
USGS	07308990	2016-11-01	55150	A
USGS	07308990	2016-11-02	55100	A
USGS	07308990	2016-11-03	55040	A
USGS	07308990	2016-11-04	55020	A
USGS	07308990	2016-11-05	55090	A
USGS	07308990	2016-11-06	55420	A
USGS	07308990	2016-11-07	55670	A
USGS	07308990	2016-11-08	55540	A
USGS	07308990	2016-11-09	55300	A
USGS	07308990	2016-11-10	55150	A
USGS	07308990	2016-11-11	55100	A
USGS	07308990	2016-11-12	54830	A
USGS	07308990	2016-11-13	54680	A
USGS	07308990	2016-11-14	54570	A
USGS	07308990	2016-11-15	54420	A
USGS	07308990	2016-11-16	54240	A
USGS	07308990	2016-11-17	54050	A
USGS	07308990	2016-11-18	53900	A
USGS	07308990	2016-11-19	53640	A
USGS	07308990	2016-11-20	53530	A
USGS	07308990	2016-11-21	53430	A
USGS	07308990	2016-11-22	53480	A
USGS	07308990	2016-11-23	53380	A
USGS	07308990	2016-11-24	53430	A
USGS	07308990	2016-11-25	53320	A
USGS	07308990	2016-11-26	53270	A
USGS	07308990	2016-11-27	53270	A
USGS	07308990	2016-11-28	53260	A
USGS	07308990	2016-11-29	53270	A
USGS	07308990	2016-11-30	53120	A
USGS	07308990	2016-12-01	53060	A
USGS	07308990	2016-12-02	53170	A
USGS	07308990	2016-12-03	53320	A
USGS	07308990	2016-12-04	53430	A
USGS	07308990	2016-12-05	53380	A
USGS	07308990	2016-12-06	53380	A
USGS	07308990	2016-12-07	53360	A
USGS	07308990	2016-12-08	53220	A
USGS	07308990	2016-12-09	53060	A
USGS	07308990	2016-12-10	52960	A
USGS	07308990	2016-12-11	53190	A
USGS	07308990	2016-12-12	53120	A
USGS	07308990	2016-12-13	53220	A
USGS	07308990	2016-12-14	53270	A
USGS	07308990	2016-12-15	53060	A
USGS	07308990	2016-12-16	53170	A:e
USGS	07308990	2016-12-17	52920	A:e
USGS	07308990	2016-12-18	52750	A:e
USGS	07308990	2016-12-19	52540	A
USGS	07308990	2016-12-20	52490	A
USGS	07308990	2016-12-21	52540	A
USGS	07308990	2016-12-22	52340	A
USGS	07308990	2016-12-23	52280	A
USGS	07308990	2016-12-24	52230	A
USGS	07308990	2016-12-25	52340	A
USGS	07308990	2016-12-26	52280	A
USGS	07308990	2016-12-27	52100	A
USGS	07308990	2016-12-28	52130	A
USGS	07308990	2016-12-29	52020	A
USGS	07308990	2016-12-30	51900	A
USGS	07308990	2016-12-31	51870	A
USGS	07308990	2017-01-01	51810	A
USGS	07308990	2017-01-02	51870	A
USGS	07308990	2017-01-03	51720	A
USGS	07308990	2017-01-04	51600	A:e
USGS	07308990	2017-01-05	51650	A:e
USGS	07308990	2017-01-06	51490	A:e
USGS	07308990	2017-01-07	51380	A
USGS	07308990	2017-01-08	51330	A
USGS	07308990	2017-01-09	51270	A
USGS	07308990	2017-01-10	51270	A
USGS	07308990	2017-01-11	51210	A
USGS	07308990	2017-01-12	51160	A
USGS	07308990	2017-01-13	51020	A
USGS	07308990	2017-01-14	50990	A
USGS	07308990	2017-01-15	51510	A
USGS	07308990	2017-01-16	51610	A
USGS	07308990	2017-01-17	51810	A
USGS	07308990	2017-01-18	51860	A
USGS	07308990	2017-01-19	51960	A
USGS	07308990	2017-01-20	51960	A
USGS	07308990	2017-01-21	52010	A
USGS	07308990	2017-01-22	52000	A
USGS	07308990	2017-01-23	52000	A
USGS	07308990	2017-01-24	52070	A
USGS	07308990	2017-01-25	51940	A
USGS	07308990	2017-01-26	51930	A
USGS	07308990	2017-01-27	51880	A
USGS	07308990	2017-01-28	51930	A
USGS	07308990	2017-01-29	51870	A
USGS	07308990	2017-01-30	51870	A
USGS	07308990	2017-01-31	51810	A:e
USGS	07308990	2017-02-01	51860	A:e
USGS	07308990	2017-02-02	51750	A:e
USGS	07308990	2017-02-03	51640	A
USGS	07308990	2017-02-04	51690	A
USGS	07308990	2017-02-05	51700	A
USGS	07308990	2017-02-06	51680	A
USGS	07308990	2017-02-07	51730	A
USGS	07308990	2017-02-08	51750	A
USGS	07308990	2017-02-09	51720	A
USGS	07308990	2017-02-10	51670	A
USGS	07308990	2017-02-11	51660	A
USGS	07308990	2017-02-12	51760	A
USGS	07308990	2017-02-13	52280	A
USGS	07308990	2017-02-14	52540	A
USGS	07308990	2017-02-15	52690	A
USGS	07308990	2017-02-16	52900	A
USGS	07308990	2017-02-17	53000	A
USGS	07308990	2017-02-18	53100	A
USGS	07308990	2017-02-19	55680	A
USGS	07308990	2017-02-20	59340	A
USGS	07308990	2017-02-21	59750	A
USGS	07308990	2017-02-22	59960	A
USGS	07308990	2017-02-23	60090	A
USGS	07308990	2017-02-24	60100	A
USGS	07308990	2017-02-25	60050	A
USGS	07308990	2017-02-26	60120	A
USGS	07308990	2017-02-27	60200	A
USGS	07308990	2017-02-28	60250	A
USGS	07308990	2017-03-01	60250	A
USGS	07308990	2017-03-02	60250	A
USGS	07308990	2017-03-03	60150	A
USGS	07308990	2017-03-04	60200	A
USGS	07308990	2017-03-05	60300	A
USGS	07308990	2017-03-06	60550	A
USGS	07308990	2017-03-07	60420	A
USGS	07308990	2017-03-08	60360	A
USGS	07308990	2017-03-09	60460	A
USGS	07308990	2017-03-10	60460	A
USGS	07308990	2017-03-11	60510	A
USGS	07308990	2017-03-12	60410	A
USGS	07308990	2017-03-13	60360	A
USGS	07308990	2017-03-14	60410	A
USGS	07308990	2017-03-15	60250	A
USGS	07308990	2017-03-16	60300	A
USGS	07308990	2017-03-17	60410	A
USGS	07308990	2017-03-18	60410	A
USGS	07308990	2017-03-19	60460	A
USGS	07308990	2017-03-20	60460	A
USGS	07308990	2017-03-21	60620	A
USGS	07308990	2017-03-22	60410	A
USGS	07308990	2017-03-23	60410	A
USGS	07308990	2017-03-24	60390	A:e
USGS	07308990	2017-03-25	60390	A:e
USGS	07308990	2017-03-26	60300	A:e
USGS	07308990	2017-03-27	60200	A
USGS	07308990	2017-03-28	61760	A
USGS	07308990	2017-03-29	66710	A
USGS	07308990	2017-03-30	65720	A
USGS	07308990	2017-03-31	64000	A
USGS	07308990	2017-04-01	62130	A
USGS	07308990	2017-04-02	61290	A
USGS	07308990	2017-04-03	61290	A
USGS	07308990	2017-04-04	61550	A
USGS	07308990	2017-04-05	61450	A
USGS	07308990	2017-04-06	61610	A
USGS	07308990	2017-04-07	61550	A
USGS	07308990	2017-04-08	61660	A
USGS	07308990	2017-04-09	61740	A
USGS	07308990	2017-04-10	61760	A
USGS	07308990	2017-04-11	61760	A
USGS	07308990	2017-04-12	61810	A
USGS	07308990	2017-04-13	67910	A
USGS	07308990	2017-04-14	67590	A
USGS	07308990	2017-04-15	65860	A
USGS	07308990	2017-04-16	64520	A
USGS	07308990	2017-04-17	64000	A
USGS	07308990	2017-04-18	63740	A
USGS	07308990	2017-04-19	63900	A:e
USGS	07308990	2017-04-20	64100	A:e
USGS	07308990	2017-04-21	63910	A:e
USGS	07308990	2017-04-22	63010	A:e
USGS	07308990	2017-04-23	62180	A
USGS	07308990	2017-04-24	61660	A
USGS	07308990	2017-04-25	61840	A
USGS	07308990	2017-04-26	61660	A
USGS	07308990	2017-04-27	61500	A
USGS	07308990	2017-04-28	61290	A
USGS	07308990	2017-04-29	61370	A
USGS	07308990	2017-04-30	61500	A
USGS	07308990	2017-05-01	61500	A
USGS	07308990	2017-05-02	61500	A
USGS	07308990	2017-05-03	61610	A
USGS	07308990	2017-05-04	61610	A
USGS	07308990	2017-05-05	61660	A
USGS	07308990	2017-05-06	61660	A
USGS	07308990	2017-05-07	61710	A
USGS	07308990	2017-05-08	61710	A
USGS	07308990	2017-05-09	61760	A
USGS	07308990	2017-05-10	62130	A
USGS	07308990	2017-05-11	63010	A
USGS	07308990	2017-05-12	62800	A
USGS	07308990	2017-05-13	62390	A
USGS	07308990	2017-05-14	61970	A
USGS	07308990	2017-05-15	61550	A
USGS	07308990	2017-05-16	61550	A
USGS	07308990	2017-05-17	61500	A
USGS	07308990	2017-05-18	61610	A
USGS	07308990	2017-05-19	61680	A
USGS	07308990	2017-05-20	61450	A
USGS	07308990	2017-05-21	61340	A
USGS	07308990	2017-05-22	61340	A
USGS	07308990	2017-05-23	61240	A
USGS	07308990	2017-05-24	61240	A
USGS	07308990	2017-05-25	61140	A
USGS	07308990	2017-05-26	61190	A
USGS	07308990	2017-05-27	61280	A
USGS	07308990	2017-05-28	61140	A
USGS	07308990	2017-05-29	61080	A
USGS	07308990	2017-05-30	60980	A
USGS	07308990	2017-05-31	60980	A
USGS	07308990	2017-06-01	60880	A
USGS	07308990	2017-06-02	62020	A
USGS	07308990	2017-06-03	61290	A
USGS	07308990	2017-06-04	60880	A
USGS	07308990	2017-06-05	60820	A
USGS	07308990	2017-06-06	60880	A
USGS	07308990	2017-06-07	60980	A
USGS	07308990	2017-06-08	60820	A
USGS	07308990	2017-06-09	60820	A
USGS	07308990	2017-06-10	60770	A
USGS	07308990	2017-06-11	60720	A
USGS	07308990	2017-06-12	60560	A
USGS	07308990	2017-06-13	60460	A
USGS	07308990	2017-06-14	60410	A
USGS	07308990	2017-06-15	60410	A
USGS	07308990	2017-06-16	60300	A
USGS	07308990	2017-06-17	60250	A
USGS	07308990	2017-06-18	60200	A:e
USGS	07308990	2017-06-19	60070	A:e
USGS	07308990	2017-06-20	59940	A:e
USGS	07308990	2017-06-21	59940	A
USGS	07308990	2017-06-22	59730	A
USGS	07308990	2017-06-23	59780	A
USGS	07308990	2017-06-24	59680	A
USGS	07308990	2017-06-25	59470	A
USGS	07308990	2017-06-26	59370	A
USGS	07308990	2017-06-27	59260	A
USGS	07308990	2017-06-28	59110	A
USGS	07308990	2017-06-29	58950	A:e
USGS	07308990	2017-06-30	59200	A:e
USGS	07308990	2017-07-01	59190	A:e
USGS	07308990	2017-07-02	59190	A:e
USGS	07308990	2017-07-03	59550	A:e
USGS	07308990	2017-07-04	59730	A
USGS	07308990	2017-07-05	59620	A
USGS	07308990	2017-07-06	59620	A
USGS	07308990	2017-07-07	59460	A
USGS	07308990	2017-07-08	59670	A
USGS	07308990	2017-07-09	59560	A
USGS	07308990	2017-07-10	59450	A
USGS	07308990	2017-07-11	59300	A
USGS	07308990	2017-07-12	59140	A
USGS	07308990	2017-07-13	59030	A
USGS	07308990	2017-07-14	58920	A
USGS	07308990	2017-07-15	58820	A
USGS	07308990	2017-07-16	58820	A
USGS	07308990	2017-07-17	58660	A
USGS	07308990	2017-07-18	58500	A
USGS	07308990	2017-07-19	58340	A
USGS	07308990	2017-07-20	58180	A
USGS	07308990	2017-07-21	58080	A
USGS	07308990	2017-07-22	57970	A
USGS	07308990	2017-07-23	58230	A
USGS	07308990	2017-07-24	58380	A
USGS	07308990	2017-07-25	58220	A
USGS	07308990	2017-07-26	58120	A
USGS	07308990	2017-07-27	58060	A
USGS	07308990	2017-07-28	57960	A
USGS	07308990	2017-07-29	57850	A
USGS	07308990	2017-07-30	57690	A
USGS	07308990	2017-07-31	57590	A
USGS	07308990	2017-08-01	57580	A
USGS	07308990	2017-08-02	57530	A
USGS	07308990	2017-08-03	57480	A
USGS	07308990	2017-08-04	57320	A
USGS	07308990	2017-08-05	57110	A
USGS	07308990	2017-08-06	57420	A
USGS	07308990	2017-08-07	57310	A
USGS	07308990	2017-08-08	57150	A
USGS	07308990	2017-08-09	56990	A
USGS	07308990	2017-08-10	56990	A
USGS	07308990	2017-08-11	58290	A
USGS	07308990	2017-08-12	60110	A
USGS	07308990	2017-08-13	60630	A
USGS	07308990	2017-08-14	60940	A
USGS	07308990	2017-08-15	60940	A
USGS	07308990	2017-08-16	61610	A
USGS	07308990	2017-08-17	63070	A
USGS	07308990	2017-08-18	63070	A
USGS	07308990	2017-08-19	63010	A
USGS	07308990	2017-08-20	62800	A
USGS	07308990	2017-08-21	62590	A
USGS	07308990	2017-08-22	62490	A
USGS	07308990	2017-08-23	62390	A
USGS	07308990	2017-08-24	62230	A
USGS	07308990	2017-08-25	64830	A
USGS	07308990	2017-08-26	64310	A
USGS	07308990	2017-08-27	63640	A
USGS	07308990	2017-08-28	62750	A
USGS	07308990	2017-08-29	62020	A
USGS	07308990	2017-08-30	61660	A
USGS	07308990	2017-08-31	61500	A
USGS	07308990	2017-09-01	61450	A
USGS	07308990	2017-09-02	61500	A
USGS	07308990	2017-09-03	61500	A
USGS	07308990	2017-09-04	61450	A
USGS	07308990	2017-09-05	61290	A
USGS	07308990	2017-09-06	61190	A
USGS	07308990	2017-09-07	61080	A
USGS	07308990	2017-09-08	60930	A
USGS	07308990	2017-09-09	60880	A
USGS	07308990	2017-09-10	60820	A
USGS	07308990	2017-09-11	60770	A
USGS	07308990	2017-09-12	60720	A
USGS	07308990	2017-09-13	60670	A
USGS	07308990	2017-09-14	60510	A
USGS	07308990	2017-09-15	60460	A
USGS	07308990	2017-09-16	60460	A
USGS	07308990	2017-09-17	60460	A
USGS	07308990	2017-09-18	61030	A
USGS	07308990	2017-09-19	60980	A
USGS	07308990	2017-09-20	61400	A
USGS	07308990	2017-09-21	61290	A
USGS	07308990	2017-09-22	61290	A
USGS	07308990	2017-09-23	61140	A
USGS	07308990	2017-09-24	61080	A
USGS	07308990	2017-09-25	61340	A
USGS	07308990	2017-09-26	61870	A
USGS	07308990	2017-09-27	66500	A
USGS	07308990	2017-09-28	65150	A
USGS	07308990	2017-09-29	64000	A
USGS	07308990	2017-09-30	63270	A
USGS	07308990	2017-10-01	62800	A
USGS	07308990	2017-10-02	62540	A
USGS	07308990	2017-10-03	62440	A
USGS	07308990	2017-10-04	63530	A
USGS	07308990	2017-10-05	64260	A
USGS	07308990	2017-10-06	63450	A
USGS	07308990	2017-10-07	62800	A
USGS	07308990	2017-10-08	62440	A
USGS	07308990	2017-10-09	62390	A
USGS	07308990	2017-10-10	62130	A
USGS	07308990	2017-10-11	62070	A
USGS	07308990	2017-10-12	62070	A
USGS	07308990	2017-10-13	62180	A
USGS	07308990	2017-10-14	62590	A
USGS	07308990	2017-10-15	62130	A
USGS	07308990	2017-10-16	61920	A
USGS	07308990	2017-10-17	61760	A
USGS	07308990	2017-10-18	61610	A
USGS	07308990	2017-10-19	61450	A
USGS	07308990	2017-10-20	61370	A
USGS	07308990	2017-10-21	67540	A
USGS	07308990	2017-10-22	69470	A
USGS	07308990	2017-10-23	67130	A
USGS	07308990	2017-10-24	65200	A
USGS	07308990	2017-10-25	64160	A
USGS	07308990	2017-10-26	63340	A
USGS	07308990	2017-10-27	62440	A
USGS	07308990	2017-10-28	61810	A
USGS	07308990	2017-10-29	61710	A
USGS	07308990	2017-10-30	61550	A
USGS	07308990	2017-10-31	61290	A
USGS	07308990	2017-11-01	61340	A
USGS	07308990	2017-11-02	61500	A
USGS	07308990	2017-11-03	61550	A
USGS	07308990	2017-11-04	61610	A
USGS	07308990	2017-11-05	61710	A
USGS	07308990	2017-11-06	61810	A
USGS	07308990	2017-11-07	61810	A
USGS	07308990	2017-11-08	61810	A
USGS	07308990	2017-11-09	61810	A
USGS	07308990	2017-11-10	61760	A
USGS	07308990	2017-11-11	61610	A
USGS	07308990	2017-11-12	61450	A
USGS	07308990	2017-11-13	61340	A
USGS	07308990	2017-11-14	61450	A
USGS	07308990	2017-11-15	61500	A
USGS	07308990	2017-11-16	61610	A
USGS	07308990	2017-11-17	61660	A
USGS	07308990	2017-11-18	61660	A
USGS	07308990	2017-11-19	61710	A
USGS	07308990	2017-11-20	61710	A
USGS	07308990	2017-11-21	61710	A
USGS	07308990	2017-11-22	61610	A
USGS	07308990	2017-11-23	61660	A
USGS	07308990	2017-11-24	61710	A
USGS	07308990	2017-11-25	61760	A
USGS	07308990	2017-11-26	61760	A
USGS	07308990	2017-11-27	61760	A
USGS	07308990	2017-11-28	61940	A
USGS	07308990	2017-11-29	61920	A
USGS	07308990	2017-11-30	61970	A
USGS	07308990	2017-12-01	61920	A
USGS	07308990	2017-12-02	62020	A
USGS	07308990	2017-12-03	61970	A:e
USGS	07308990	2017-12-04	61980	A:e
USGS	07308990	2017-12-05	62020	A:e
USGS	07308990	2017-12-06	61970	A
USGS	07308990	2017-12-07	61870	A
USGS	07308990	2017-12-08	61870	A
USGS	07308990	2017-12-09	61920	A
USGS	07308990	2017-12-10	61870	A
USGS	07308990	2017-12-11	61990	A
USGS	07308990	2017-12-12	61920	A
USGS	07308990	2017-12-13	62020	A
USGS	07308990	2017-12-14	62020	A
USGS	07308990	2017-12-15	61920	A
USGS	07308990	2017-12-16	61920	A
USGS	07308990	2017-12-17	61970	A
USGS	07308990	2017-12-18	62020	A
USGS	07308990	2017-12-19	61970	A
USGS	07308990	2017-12-20	61140	A:e
USGS	07308990	2017-12-21	60490	A:e
USGS	07308990	2017-12-22	60300	A:e
USGS	07308990	2017-12-23	60090	A
USGS	07308990	2017-12-24	59990	A
USGS	07308990	2017-12-25	59830	A
USGS	07308990	2017-12-26	59830	A
USGS	07308990	2017-12-27	59520	A
USGS	07308990	2017-12-28	59630	A
USGS	07308990	2017-12-29	59630	A
USGS	07308990	2017-12-30	59680	A
USGS	07308990	2017-12-31	59650	A
USGS	07308990	2018-01-01	59630	A
USGS	07308990	2018-01-02	59570	A
USGS	07308990	2018-01-03	59630	A
USGS	07308990	2018-01-04	59630	A
USGS	07308990	2018-01-05	59630	A
USGS	07308990	2018-01-06	59640	A
USGS	07308990	2018-01-07	59830	A
USGS	07308990	2018-01-08	59830	A
USGS	07308990	2018-01-09	59780	A
USGS	07308990	2018-01-10	59830	A
USGS	07308990	2018-01-11	59890	A
USGS	07308990	2018-01-12	60040	A
USGS	07308990	2018-01-13	59890	A
USGS	07308990	2018-01-14	59890	A
USGS	07308990	2018-01-15	59940	A
USGS	07308990	2018-01-16	59830	A
USGS	07308990	2018-01-17	59830	A
USGS	07308990	2018-01-18	59830	A
USGS	07308990	2018-01-19	59830	A
USGS	07308990	2018-01-20	59940	A
USGS	07308990	2018-01-21	59890	A
USGS	07308990	2018-01-22	59990	A
USGS	07308990	2018-01-23	59940	A
USGS	07308990	2018-01-24	59990	A
USGS	07308990	2018-01-25	59960	A
USGS	07308990	2018-01-26	60150	A
USGS	07308990	2018-01-27	60090	A
USGS	07308990	2018-01-28	60050	A
USGS	07308990	2018-01-29	59990	A
USGS	07308990	2018-01-30	59940	A
USGS	07308990	2018-01-31	60090	A
USGS	07308990	2018-02-01	60090	A
USGS	07308990	2018-02-02	59890	A
USGS	07308990	2018-02-03	59940	A
USGS	07308990	2018-02-04	59940	A
USGS	07308990	2018-02-05	59990	A
USGS	07308990	2018-02-06	59830	A
USGS	07308990	2018-02-07	59890	A
USGS	07308990	2018-02-08	59730	A
USGS	07308990	2018-02-09	60040	A
USGS	07308990	2018-02-10	59940	A
USGS	07308990	2018-02-11	59830	A
USGS	07308990	2018-02-12	59730	A
USGS	07308990	2018-02-13	59780	A
USGS	07308990	2018-02-14	59780	A
USGS	07308990	2018-02-15	59940	A
USGS	07308990	2018-02-16	59940	A
USGS	07308990	2018-02-17	59990	A
USGS	07308990	2018-02-18	59890	A
USGS	07308990	2018-02-19	60090	A
USGS	07308990	2018-02-20	60670	A
USGS	07308990	2018-02-21	60360	A
USGS	07308990	2018-02-22	60460	A
USGS	07308990	2018-02-23	60720	A
USGS	07308990	2018-02-24	61710	A
USGS	07308990	2018-02-25	61920	A
USGS	07308990	2018-02-26	61870	A
USGS	07308990	2018-02-27	61660	A
USGS	07308990	2018-02-28	60900	A
USGS	07308990	2018-03-01	60040	A
USGS	07308990	2018-03-02	59570	A
USGS	07308990	2018-03-03	59470	A
USGS	07308990	2018-03-04	59630	A
USGS	07308990	2018-03-05	59630	A
USGS	07308990	2018-03-06	59570	A
USGS	07308990	2018-03-07	59570	A
USGS	07308990	2018-03-08	59520	A
USGS	07308990	2018-03-09	59570	A
USGS	07308990	2018-03-10	59680	A
USGS	07308990	2018-03-11	59630	A
USGS	07308990	2018-03-12	59520	A
USGS	07308990	2018-03-13	59520	A
USGS	07308990	2018-03-14	59470	A
USGS	07308990	2018-03-15	59370	A
USGS	07308990	2018-03-16	59520	A
USGS	07308990	2018-03-17	59420	A
USGS	07308990	2018-03-18	59420	A
USGS	07308990	2018-03-19	59570	A
USGS	07308990	2018-03-20	59310	A
USGS	07308990	2018-03-21	59260	A
USGS	07308990	2018-03-22	59310	A
USGS	07308990	2018-03-23	59260	A
USGS	07308990	2018-03-24	59370	A
USGS	07308990	2018-03-25	59310	A
