# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-03-23 17:34:41 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08109900 Somerville Lk nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08109900
#            TS   parameter     statistic     Description
#        135358       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        135359       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        135360       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        135361       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#        135362       00054     00001     Reservoir storage, acre-feet (Maximum)
#        135363       00054     00002     Reservoir storage, acre-feet (Minimum)
#        135364       00054     00003     Reservoir storage, acre-feet (Mean)
#        135365       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	135358_62614_00001	135358_62614_00001_cd	135359_62614_00002	135359_62614_00002_cd	135360_62614_00003	135360_62614_00003_cd	135361_62614_32400	135361_62614_32400_cd	135362_00054_00001	135362_00054_00001_cd	135363_00054_00002	135363_00054_00002_cd	135364_00054_00003	135364_00054_00003_cd	135365_00054_32400	135365_00054_32400_cd
USGS	08109900	2001-12-18	241.37	A	240.83	A	241.11	A	241.37	A	196700	A	189700	A	193300	A	196700	A
USGS	08109900	2001-12-19	241.82	A	241.37	A	241.60	A	241.82	A	202700	A	196700	A	199700	A	202700	A
USGS	08109900	2001-12-20	242.20	A	241.82	A	242.01	A	242.20	A	207900	A	202700	A	205400	A	207900	A
USGS	08109900	2001-12-21	242.38	A	242.20	A	242.32	A	242.38	A	210400	A	207900	A	209500	A	210400	A
USGS	08109900	2001-12-22	242.43	A	242.38	A	242.41	A	242.41	A	211000	A	210400	A	210800	A	210800	A
USGS	08109900	2001-12-23	242.42	A	242.31	A	242.37	A	242.32	A	210900	A	209400	A	210200	A	209500	A
USGS	08109900	2001-12-24	242.32	A	242.18	A	242.25	A	242.18	A	209500	A	207600	A	208500	A	207600	A
USGS	08109900	2001-12-25	242.18	A	242.05	A	242.12	A	242.05	A	207600	A	205800	A	206700	A	205800	A
USGS	08109900	2001-12-26	242.07	A	241.90	A	241.98	A	241.90	A	206100	A	203800	A	204800	A	203800	A
USGS	08109900	2001-12-27	241.90	A	241.76	A	241.83	A	241.76	A	203800	A	201900	A	202900	A	201900	A
USGS	08109900	2001-12-28	241.76	A	241.62	A	241.69	A	241.63	A	201900	A	200100	A	201000	A	200200	A
USGS	08109900	2001-12-29	241.63	A	241.47	A	241.55	A	241.48	A	200200	A	198100	A	199100	A	198200	A
USGS	08109900	2001-12-30	241.48	A	241.32	A	241.39	A	241.32	A	198200	A	196100	A	197100	A	196100	A
USGS	08109900	2001-12-31	241.32	A	241.17	A	241.24	A	241.18	A	196100	A	194100	A	195100	A	194200	A
USGS	08109900	2002-01-01	241.18	A	241.01	A	241.09	A	241.02	A	194200	A	192000	A	193000	A	192100	A
USGS	08109900	2002-01-02	241.02	A	240.86	A	240.94	A	240.87	A	192100	A	190100	A	191100	A	190200	A
USGS	08109900	2002-01-03	240.87	A	240.70	A	240.78	A	240.70	A	190200	A	188000	A	189100	A	188000	A
USGS	08109900	2002-01-04	240.71	A	240.52	A	240.62	A	240.52	A	188100	A	185700	A	186900	A	185700	A
USGS	08109900	2002-01-05	240.58	A	240.47	A	240.52	A	240.47	A	186500	A	185000	A	185700	A	185000	A
USGS	08109900	2002-01-06	240.48	A	240.32	A	240.40	A	240.32	A	185200	A	183100	A	184100	A	183100	A
USGS	08109900	2002-01-07	240.32	A	240.20	A	240.26	A	240.20	A	183100	A	181600	A	182400	A	181600	A
USGS	08109900	2002-01-08	240.20	A	240.09	A	240.15	A	240.10	A	181600	A	180200	A	181000	A	180400	A
USGS	08109900	2002-01-09	240.10	A	239.97	A	240.03	A	239.97	A	180400	A	178700	A	179500	A	178700	A
USGS	08109900	2002-01-10	239.99	A	239.84	A	239.91	A	239.84	A	179000	A	177100	A	178000	A	177100	A
USGS	08109900	2002-01-11	239.84	A	239.71	A	239.77	A	239.71	A	177100	A	175500	A	176300	A	175500	A
USGS	08109900	2002-01-12	239.71	A	239.57	A	239.64	A	239.57	A	175500	A	173800	A	174600	A	173800	A
USGS	08109900	2002-01-13	239.57	A	239.40	A	239.48	A	239.40	A	173800	A	171700	A	172700	A	171700	A
USGS	08109900	2002-01-14	239.40	A	239.32	A	239.35	A	239.35	A	171700	A	170700	A	171100	A	171100	A
USGS	08109900	2002-01-15	239.41	A	239.35	A	239.38	A	239.37	A	171800	A	171100	A	171500	A	171300	A
USGS	08109900	2002-01-16	239.37	A	239.21	A	239.29	A	239.21	A	171300	A	169400	A	170300	A	169400	A
USGS	08109900	2002-01-17	239.21	A	239.06	A	239.13	A	239.06	A	169400	A	167600	A	168500	A	167600	A
USGS	08109900	2002-01-18	239.06	A	238.90	A	238.97	A	238.90	A	167600	A	165700	A	166500	A	165700	A
USGS	08109900	2002-01-19	238.90	A	238.73	A	238.82	A	238.74	A	165700	A	163700	A	164700	A	163800	A
USGS	08109900	2002-01-20	238.74	A	238.56	A	238.64	A	238.57	A	163800	A	161700	A	162600	A	161800	A
USGS	08109900	2002-01-21	238.57	A	238.40	A	238.48	A	238.41	A	161800	A	159800	A	160800	A	159900	A
USGS	08109900	2002-01-22	238.41	A	238.30	A	238.34	A	238.30	A	159900	A	158600	A	159100	A	158600	A
USGS	08109900	2002-01-23	238.31	A	238.25	A	238.28	A	238.25	A	158700	A	158100	A	158400	A	158100	A
USGS	08109900	2002-01-24	238.27	A	238.17	A	238.22	A	238.18	A	158300	A	157100	A	157700	A	157200	A
USGS	08109900	2002-01-25	238.18	A	238.11	A	238.14	A	238.11	A	157200	A	156400	A	156800	A	156400	A
USGS	08109900	2002-01-26	238.11	A	238.05	A	238.07	A	238.06	A	156400	A	155700	A	156000	A	155900	A
USGS	08109900	2002-01-27	238.07	A	238.06	A	238.07	A	238.07	A	156000	A	155900	A	155900	A	156000	A
USGS	08109900	2002-01-28	238.09	A	238.06	A	238.08	A	238.09	A	156200	A	155900	A	156100	A	156200	A
USGS	08109900	2002-01-29	238.12	A	238.08	A	238.10	A	238.10	A	156600	A	156100	A	156300	A	156300	A
USGS	08109900	2002-01-30	238.13	A	238.07	A	238.10	A	238.12	A	156700	A	156000	A	156400	A	156600	A
USGS	08109900	2002-01-31	238.29	A	238.10	A	238.14	A	238.14	A	158500	A	156300	A	156800	A	156800	A
USGS	08109900	2002-02-01	238.16	A	238.12	A	238.14	A	238.14	A	157000	A	156600	A	156700	A	156800	A
USGS	08109900	2002-02-02	238.15	A	238.12	A	238.13	A	238.14	A	156900	A	156600	A	156700	A	156800	A
USGS	08109900	2002-02-03	238.16	A	238.13	A	238.15	A	238.15	A	157000	A	156700	A	156900	A	156900	A
USGS	08109900	2002-02-04	238.16	A	238.13	A	238.15	A	238.15	A	157000	A	156700	A	156900	A	156900	A
USGS	08109900	2002-02-05	238.28	A	238.13	A	238.19	A	238.27	A	158400	A	156700	A	157400	A	158300	A
USGS	08109900	2002-02-06	238.35	A	238.27	A	238.31	A	238.35	A	159200	A	158300	A	158800	A	159200	A
USGS	08109900	2002-02-07	238.41	A	238.35	A	238.39	A	238.41	A	159900	A	159200	A	159700	A	159900	A
USGS	08109900	2002-02-08	238.44	A	238.41	A	238.42	A	238.44	A	160300	A	159900	A	160100	A	160300	A
USGS	08109900	2002-02-09	238.51	A	238.44	A	238.46	A	238.49	A	161100	A	160300	A	160500	A	160800	A
USGS	08109900	2002-02-10	238.50	A	238.45	A	238.47	A	238.46	A	161000	A	160400	A	160700	A	160500	A
USGS	08109900	2002-02-11	238.46	A	238.38	A	238.43	A	238.38	A	160500	A	159600	A	160100	A	159600	A
USGS	08109900	2002-02-12	238.38	A	238.29	A	238.34	A	238.30	A	159600	A	158500	A	159100	A	158600	A
USGS	08109900	2002-02-13	238.30	A	238.19	A	238.24	A	238.19	A	158600	A	157400	A	158000	A	157400	A
USGS	08109900	2002-02-14	238.19	A	238.11	A	238.14	A	238.12	A	157400	A	156400	A	156800	A	156600	A
USGS	08109900	2002-02-15	238.14	A	238.08	A	238.11	A	238.08	A	156800	A	156100	A	156400	A	156100	A
USGS	08109900	2002-02-16	238.11	A	238.08	A	238.09	A	238.10	A	156400	A	156100	A	156200	A	156300	A
USGS	08109900	2002-02-17	238.11	A	238.08	A	238.09	A	238.09	A	156400	A	156100	A	156200	A	156200	A
USGS	08109900	2002-02-18	238.10	A	238.06	A	238.08	A	238.10	A	156300	A	155900	A	156100	A	156300	A
USGS	08109900	2002-02-19	238.14	A	238.08	A	238.11	A	238.10	A	156800	A	156100	A	156400	A	156300	A
USGS	08109900	2002-02-20	238.11	A	238.04	A	238.07	A	238.04	A	156400	A	155600	A	156000	A	155600	A
USGS	08109900	2002-02-21	238.05	A	237.96	A	238.02	A	238.00	A	155700	A	154700	A	155300	A	155200	A
USGS	08109900	2002-02-22	238.01	A	237.96	A	237.98	A	237.96	A	155300	A	154700	A	155000	A	154700	A
USGS	08109900	2002-02-23	237.97	A	237.91	A	237.94	A	237.92	A	154800	A	154200	A	154500	A	154300	A
USGS	08109900	2002-02-24	237.93	A	237.85	A	237.89	A	237.86	A	154400	A	153500	A	153900	A	153600	A
USGS	08109900	2002-02-25	237.87	A	237.82	A	237.84	A	237.82	A	153700	A	153100	A	153400	A	153100	A
USGS	08109900	2002-02-26	237.86	A	237.77	A	237.81	A	237.78	A	153600	A	152600	A	153000	A	152700	A
USGS	08109900	2002-02-27	237.79	A	237.75	A	237.77	A	237.77	A	152800	A	152400	A	152600	A	152600	A
USGS	08109900	2002-02-28	237.77	A	237.74	A	237.76	A	237.76	A	152600	A	152200	A	152500	A	152500	A
USGS	08109900	2002-03-01	237.78	A	237.73	A	237.75	A	237.78	A	152700	A	152100	A	152400	A	152700	A
USGS	08109900	2002-03-02	237.88	A	237.74	A	237.79	A	237.74	A	153800	A	152200	A	152800	A	152200	A
USGS	08109900	2002-03-03	237.79	A	237.73	A	237.76	A	237.75	A	152800	A	152100	A	152400	A	152400	A
USGS	08109900	2002-03-04	237.78	A	237.72	A	237.75	A	237.75	A	152700	A	152000	A	152300	A	152400	A
USGS	08109900	2002-03-05	237.75	A	237.72	A	237.73	A	237.73	A	152400	A	152000	A	152200	A	152100	A
USGS	08109900	2002-03-06	237.78	A	237.72	A	237.74	A	237.74	A	152700	A	152000	A	152300	A	152200	A
USGS	08109900	2002-03-07	237.77	A	237.72	A	237.74	A	237.75	A	152600	A	152000	A	152300	A	152400	A
USGS	08109900	2002-03-08	237.78	A	237.72	A	237.75	A	237.76	A	152700	A	152000	A	152400	A	152500	A
USGS	08109900	2002-03-09	237.82	A	237.71	A	237.75	A	237.74	A	153100	A	151900	A	152400	A	152200	A
USGS	08109900	2002-03-10	237.77	A	237.71	A	237.73	A	237.74	A	152600	A	151900	A	152200	A	152200	A
USGS	08109900	2002-03-11	237.80	A	237.73	A	237.75	A	237.77	A	152900	A	152100	A	152400	A	152600	A
USGS	08109900	2002-03-12	237.80	A	237.74	A	237.76	A	237.76	A	152900	A	152200	A	152500	A	152500	A
USGS	08109900	2002-03-13	237.78	A	237.73	A	237.76	A	237.75	A	152700	A	152100	A	152400	A	152400	A
USGS	08109900	2002-03-14	237.81	A	237.73	A	237.76	A	237.79	A	153000	A	152100	A	152500	A	152800	A
USGS	08109900	2002-03-15	237.81	A	237.75	A	237.78	A	237.75	A	153000	A	152400	A	152700	A	152400	A
USGS	08109900	2002-03-16	237.78	A	237.74	A	237.77	A	237.77	A	152700	A	152200	A	152600	A	152600	A
USGS	08109900	2002-03-17	237.80	A	237.76	A	237.78	A	237.79	A	152900	A	152500	A	152700	A	152800	A
USGS	08109900	2002-03-18	237.81	A	237.77	A	237.79	A	237.80	A	153000	A	152600	A	152800	A	152900	A
USGS	08109900	2002-03-19	238.04	A	237.76	A	237.81	A	237.87	A	155600	A	152500	A	153000	A	153700	A
USGS	08109900	2002-03-20	237.91	A	237.78	A	237.86	A	237.86	A	154200	A	152700	A	153600	A	153600	A
USGS	08109900	2002-03-21	237.88	A	237.82	A	237.85	A	237.85	A	153800	A	153100	A	153500	A	153500	A
USGS	08109900	2002-03-22	237.88	A	237.84	A	237.86	A	237.87	A	153800	A	153400	A	153600	A	153700	A
USGS	08109900	2002-03-23	237.91	A	237.87	A	237.89	A	237.90	A	154200	A	153700	A	153900	A	154000	A
USGS	08109900	2002-03-24	237.94	A	237.90	A	237.92	A	237.93	A	154500	A	154000	A	154200	A	154400	A
USGS	08109900	2002-03-25	237.99	A	237.91	A	237.94	A	237.94	A	155100	A	154200	A	154500	A	154500	A
USGS	08109900	2002-03-26	237.96	A	237.92	A	237.94	A	237.93	A	154700	A	154300	A	154500	A	154400	A
USGS	08109900	2002-03-27	237.94	A	237.92	A	237.93	A	237.94	A	154500	A	154300	A	154400	A	154500	A
USGS	08109900	2002-03-28	237.97	A	237.93	A	237.95	A	237.95	A	154800	A	154400	A	154600	A	154600	A
USGS	08109900	2002-03-29	237.99	A	237.94	A	237.97	A	237.99	A	155100	A	154500	A	154800	A	155100	A
USGS	08109900	2002-03-30	238.03	A	237.95	A	237.98	A	238.01	A	155500	A	154600	A	155000	A	155300	A
USGS	08109900	2002-03-31	238.02	A	237.98	A	238.00	A	237.98	A	155400	A	154900	A	155100	A	154900	A
USGS	08109900	2002-04-01	238.00	A	237.98	A	237.99	A	237.99	A	155200	A	154900	A	155000	A	155100	A
USGS	08109900	2002-04-02	238.02	A	237.99	A	238.00	A	237.99	A	155400	A	155100	A	155100	A	155100	A
USGS	08109900	2002-04-03	238.01	A	237.97	A	237.99	A	237.98	A	155300	A	154800	A	155100	A	154900	A
USGS	08109900	2002-04-04	237.99	A	237.95	A	237.97	A	237.97	A	155100	A	154600	A	154800	A	154800	A
USGS	08109900	2002-04-05	237.97	A	237.95	A	237.96	A	237.96	A	154800	A	154600	A	154800	A	154700	A
USGS	08109900	2002-04-06	237.99	A	237.93	A	237.96	A	237.98	A	155100	A	154400	A	154700	A	154900	A
USGS	08109900	2002-04-07	238.14	A	237.94	A	237.98	A	238.03	A	156800	A	154500	A	154900	A	155500	A
USGS	08109900	2002-04-08	238.21	A	237.99	A	238.14	A	238.21	A	157600	A	155100	A	156800	A	157600	A
USGS	08109900	2002-04-09	238.25	A	238.21	A	238.23	A	238.23	A	158100	A	157600	A	157900	A	157800	A
USGS	08109900	2002-04-10	238.25	A	238.23	A	238.24	A	238.24	A	158100	A	157800	A	157900	A	157900	A
USGS	08109900	2002-04-11	238.25	A	238.22	A	238.24	A	238.23	A	158100	A	157700	A	157900	A	157800	A
USGS	08109900	2002-04-12	238.23	A	238.19	A	238.21	A	238.19	A	157800	A	157400	A	157600	A	157400	A
USGS	08109900	2002-04-13	238.19	A	238.15	A	238.17	A	238.17	A	157400	A	156900	A	157200	A	157100	A
USGS	08109900	2002-04-14	238.17	A	238.10	A	238.13	A	238.11	A	157100	A	156300	A	156700	A	156400	A
USGS	08109900	2002-04-15	238.11	A	238.04	A	238.08	A	238.06	A	156400	A	155600	A	156100	A	155900	A
USGS	08109900	2002-04-16	238.06	A	238.00	A	238.04	A	238.04	A	155900	A	155200	A	155700	A	155600	A
USGS	08109900	2002-04-17	238.07	A	238.03	A	238.05	A	238.05	A	156000	A	155500	A	155700	A	155700	A
USGS	08109900	2002-04-18	238.07	A	238.04	A	238.05	A	238.06	A	156000	A	155600	A	155800	A	155900	A
USGS	08109900	2002-04-19	238.07	A	238.04	A	238.06	A	238.06	A	156000	A	155600	A	155800	A	155900	A
USGS	08109900	2002-04-20	238.07	A	238.04	A	238.06	A	238.06	A	156000	A	155600	A	155800	A	155900	A
USGS	08109900	2002-04-21	238.08	A	238.05	A	238.07	A	238.07	A	156100	A	155700	A	155900	A	156000	A
USGS	08109900	2002-04-22	238.08	A	238.04	A	238.07	A	238.06	A	156100	A	155600	A	155900	A	155900	A
USGS	08109900	2002-04-23	238.08	A	238.05	A	238.07	A	238.07	A	156100	A	155700	A	155900	A	156000	A
USGS	08109900	2002-04-24	238.09	A	238.05	A	238.07	A	238.06	A	156200	A	155700	A	156000	A	155900	A
USGS	08109900	2002-04-25	238.07	A	238.03	A	238.05	A	238.05	A	156000	A	155500	A	155800	A	155700	A
USGS	08109900	2002-04-26	238.07	A	238.02	A	238.05	A	238.04	A	156000	A	155400	A	155800	A	155600	A
USGS	08109900	2002-04-27	238.11	A	238.04	A	238.06	A	238.06	A	156400	A	155600	A	155900	A	155900	A
USGS	08109900	2002-04-28	238.07	A	238.05	A	238.06	A	238.06	A	156000	A	155700	A	155800	A	155900	A
USGS	08109900	2002-04-29	238.08	A	238.04	A	238.06	A	238.04	A	156100	A	155600	A	155900	A	155600	A
USGS	08109900	2002-04-30	238.09	A	238.02	A	238.05	A	238.05	A	156200	A	155400	A	155800	A	155700	A
USGS	08109900	2002-05-01	238.08	A	238.01	A	238.05	A	238.05	A	156100	A	155300	A	155700	A	155700	A
USGS	08109900	2002-05-02	238.06	A	238.02	A	238.04	A	238.02	A	155900	A	155400	A	155600	A	155400	A
USGS	08109900	2002-05-03	238.04	A	238.02	A	238.03	A	238.02	A	155600	A	155400	A	155500	A	155400	A
USGS	08109900	2002-05-04	238.02	A	237.99	A	238.01	A	238.01	A	155400	A	155100	A	155300	A	155300	A
USGS	08109900	2002-05-05	238.03	A	237.99	A	238.01	A	238.00	A	155500	A	155100	A	155300	A	155200	A
USGS	08109900	2002-05-06	238.02	A	237.98	A	238.00	A	237.99	A	155400	A	154900	A	155200	A	155100	A
USGS	08109900	2002-05-07	238.00	A	237.96	A	237.98	A	237.97	A	155200	A	154700	A	154900	A	154800	A
USGS	08109900	2002-05-08	237.98	A	237.94	A	237.96	A	237.94	A	154900	A	154500	A	154800	A	154500	A
USGS	08109900	2002-05-09	237.97	A	237.94	A	237.95	A	237.95	A	154800	A	154500	A	154600	A	154600	A
USGS	08109900	2002-05-10	237.96	A	237.90	A	237.94	A	237.93	A	154700	A	154000	A	154500	A	154400	A
USGS	08109900	2002-05-11	237.94	A	237.89	A	237.92	A	237.90	A	154500	A	153900	A	154300	A	154000	A
USGS	08109900	2002-05-12	237.93	A	237.88	A	237.90	A	237.90	A	154400	A	153800	A	154100	A	154000	A
USGS	08109900	2002-05-13	237.95	A	237.85	A	237.88	A	237.85	A	154600	A	153500	A	153900	A	153500	A
USGS	08109900	2002-05-14	237.86	A	237.82	A	237.84	A	237.83	A	153600	A	153100	A	153400	A	153300	A
USGS	08109900	2002-05-15	237.84	A	237.78	A	237.82	A	237.81	A	153400	A	152700	A	153100	A	153000	A
USGS	08109900	2002-05-16	237.83	A	237.78	A	237.80	A	237.80	A	153300	A	152700	A	153000	A	152900	A
USGS	08109900	2002-05-17	237.82	A	237.76	A	237.79	A	237.79	A	153100	A	152500	A	152900	A	152800	A
USGS	08109900	2002-05-18	237.80	A	237.75	A	237.78	A	237.75	A	152900	A	152400	A	152700	A	152400	A
USGS	08109900	2002-05-19	237.76	A	237.72	A	237.74	A	237.73	A	152500	A	152000	A	152300	A	152100	A
USGS	08109900	2002-05-20	237.73	A	237.70	A	237.72	A	237.71	A	152100	A	151800	A	152000	A	151900	A
USGS	08109900	2002-05-21	237.72	A	237.68	A	237.70	A	237.69	A	152000	A	151600	A	151800	A	151700	A
USGS	08109900	2002-05-22	237.70	A	237.64	A	237.68	A	237.67	A	151800	A	151100	A	151500	A	151500	A
USGS	08109900	2002-05-23	237.68	A	237.64	A	237.66	A	237.66	A	151600	A	151100	A	151400	A	151400	A
USGS	08109900	2002-05-24	237.67	A	237.64	A	237.65	A	237.64	A	151500	A	151100	A	151300	A	151100	A
USGS	08109900	2002-05-25	237.66	A	237.63	A	237.65	A	237.65	A	151400	A	151000	A	151200	A	151200	A
USGS	08109900	2002-05-26	237.67	A	237.63	A	237.64	A	237.64	A	151500	A	151000	A	151200	A	151100	A
USGS	08109900	2002-05-27	237.65	A	237.60	A	237.63	A	237.61	A	151200	A	150700	A	151100	A	150800	A
USGS	08109900	2002-05-28	237.72	A	237.58	A	237.65	A	237.65	A	152000	A	150500	A	151200	A	151200	A
USGS	08109900	2002-05-29	237.82	A	237.57	A	237.71	A	237.76	A	153100	A	150400	A	151900	A	152500	A
USGS	08109900	2002-05-30	237.78	A	237.75	A	237.76	A	237.76	A	152700	A	152400	A	152500	A	152500	A
USGS	08109900	2002-05-31	237.76	A	237.72	A	237.75	A	237.75	A	152500	A	152000	A	152400	A	152400	A
USGS	08109900	2002-06-01	237.75	A	237.74	A	237.75	A	237.74	A	152400	A	152200	A	152300	A	152200	A
USGS	08109900	2002-06-02	237.75	A	237.72	A	237.74	A	237.73	A	152400	A	152000	A	152200	A	152100	A
USGS	08109900	2002-06-03	237.74	A	237.70	A	237.72	A	237.72	A	152200	A	151800	A	152100	A	152000	A
USGS	08109900	2002-06-04	237.73	A	237.70	A	237.72	A	237.70	A	152100	A	151800	A	152000	A	151800	A
USGS	08109900	2002-06-05	237.71	A	237.67	A	237.70	A	237.67	A	151900	A	151500	A	151800	A	151500	A
USGS	08109900	2002-06-06	237.70	A	237.67	A	237.69	A	237.68	A	151800	A	151500	A	151700	A	151600	A
USGS	08109900	2002-06-07	237.69	A	237.66	A	237.68	A	237.68	A	151700	A	151400	A	151500	A	151600	A
USGS	08109900	2002-06-08	237.68	A	237.65	A	237.67	A	237.65	A	151600	A	151200	A	151400	A	151200	A
USGS	08109900	2002-06-09	237.69	A	237.64	A	237.66	A	237.66	A	151700	A	151100	A	151300	A	151400	A
USGS	08109900	2002-06-10	237.66	A	237.63	A	237.65	A	237.64	A	151400	A	151000	A	151200	A	151100	A
USGS	08109900	2002-06-11	237.64	A	237.62	A	237.63	A	237.62	A	151100	A	150900	A	151100	A	150900	A
USGS	08109900	2002-06-12	237.64	A	237.60	A	237.62	A	237.62	A	151100	A	150700	A	150900	A	150900	A
USGS	08109900	2002-06-13	237.62	A	237.59	A	237.61	A	237.61	A	150900	A	150600	A	150800	A	150800	A
USGS	08109900	2002-06-14	237.62	A	237.57	A	237.59	A	237.58	A	150900	A	150400	A	150600	A	150500	A
USGS	08109900	2002-06-15	237.59	A	237.55	A	237.57	A	237.55	A	150600	A	150100	A	150300	A	150100	A
USGS	08109900	2002-06-16	237.68	A	237.55	A	237.63	A	237.64	A	151600	A	150100	A	151100	A	151100	A
USGS	08109900	2002-06-17	237.65	A	237.61	A	237.63	A	237.62	A	151200	A	150800	A	151000	A	150900	A
USGS	08109900	2002-06-18	237.63	A	237.60	A	237.61	A	237.60	A	151000	A	150700	A	150800	A	150700	A
USGS	08109900	2002-06-19	237.61	A	237.55	A	237.60	A	237.58	A	150800	A	150100	A	150600	A	150500	A
USGS	08109900	2002-06-20	237.62	A	237.56	A	237.59	A	237.58	A	150900	A	150200	A	150500	A	150500	A
USGS	08109900	2002-06-21	237.68	A	237.55	A	237.59	A	237.59	A	151600	A	150100	A	150600	A	150600	A
USGS	08109900	2002-06-22	237.61	A	237.58	A	237.59	A	237.58	A	150800	A	150500	A	150600	A	150500	A
USGS	08109900	2002-06-23	237.60	A	237.56	A	237.58	A	237.57	A	150700	A	150200	A	150500	A	150400	A
USGS	08109900	2002-06-24	237.59	A	237.52	A	237.56	A	237.56	A	150600	A	149800	A	150300	A	150200	A
USGS	08109900	2002-06-25	237.58	A	237.44	A	237.55	A	237.53	A	150500	A	148900	A	150100	A	149900	A
USGS	08109900	2002-06-26	237.58	A	237.48	A	237.53	A	237.55	A	150500	A	149400	A	149900	A	150100	A
USGS	08109900	2002-06-27	237.56	A	237.54	A	237.55	A	237.55	A	150200	A	150000	A	150100	A	150100	A
USGS	08109900	2002-06-28	237.63	A	237.55	A	237.58	A	237.62	A	151000	A	150100	A	150500	A	150900	A
USGS	08109900	2002-06-29	237.71	A	237.60	A	237.65	A	237.70	A	151900	A	150700	A	151200	A	151800	A
USGS	08109900	2002-06-30	237.76	A	237.69	A	237.71	A	237.74	A	152500	A	151700	A	151900	A	152200	A
USGS	08109900	2002-07-01	237.81	A	237.73	A	237.76	A	237.79	A	153000	A	152100	A	152400	A	152800	A
USGS	08109900	2002-07-02	237.96	A	237.78	A	237.82	A	237.88	A	154700	A	152700	A	153200	A	153800	A
USGS	08109900	2002-07-03	237.95	A	237.88	A	237.91	A	237.95	A	154600	A	153800	A	154100	A	154600	A
USGS	08109900	2002-07-04	238.02	A	237.94	A	237.99	A	238.02	A	155400	A	154500	A	155000	A	155400	A
USGS	08109900	2002-07-05	238.07	A	238.02	A	238.04	A	238.07	A	156000	A	155400	A	155600	A	156000	A
USGS	08109900	2002-07-06	238.09	A	238.06	A	238.08	A	238.08	A	156200	A	155900	A	156100	A	156100	A
USGS	08109900	2002-07-07	238.10	A	238.08	A	238.09	A	238.09	A	156300	A	156100	A	156200	A	156200	A
USGS	08109900	2002-07-08	238.16	A	238.05	A	238.10	A	238.10	A	157000	A	155700	A	156300	A	156300	A
USGS	08109900	2002-07-09	238.19	A	238.06	A	238.12	A	238.14	A	157400	A	155900	A	156600	A	156800	A
USGS	08109900	2002-07-10	238.21	A	238.13	A	238.15	A	238.15	A	157600	A	156700	A	156900	A	156900	A
USGS	08109900	2002-07-11	238.17	A	238.15	A	238.16	A	238.16	A	157100	A	156900	A	157000	A	157000	A
USGS	08109900	2002-07-12	238.18	A	238.15	A	238.16	A	238.16	A	157200	A	156900	A	157100	A	157000	A
USGS	08109900	2002-07-13	238.21	A	238.08	A	238.16	A	238.17	A	157600	A	156100	A	157000	A	157100	A
USGS	08109900	2002-07-14	238.19	A	238.13	A	238.16	A	238.16	A	157400	A	156700	A	157000	A	157000	A
USGS	08109900	2002-07-15	238.20	A	238.14	A	238.18	A	238.19	A	157500	A	156800	A	157200	A	157400	A
USGS	08109900	2002-07-16	238.33	A	238.19	A	238.24	A	238.29	A	159000	A	157400	A	158000	A	158500	A
USGS	08109900	2002-07-17	238.36	A	238.29	A	238.32	A	238.36	A	159300	A	158500	A	158800	A	159300	A
USGS	08109900	2002-07-18	238.46	A	238.36	A	238.41	A	238.46	A	160500	A	159300	A	160000	A	160500	A
USGS	08109900	2002-07-19	238.51	A	238.46	A	238.49	A	238.50	A	161100	A	160500	A	160900	A	161000	A
USGS	08109900	2002-07-20	238.50	A	238.47	A	238.49	A	238.47	A	161000	A	160600	A	160800	A	160600	A
USGS	08109900	2002-07-21	238.48	A	238.43	A	238.45	A	238.43	A	160700	A	160100	A	160400	A	160100	A
USGS	08109900	2002-07-22	238.43	A	238.37	A	238.40	A	238.38	A	160100	A	159400	A	159800	A	159500	A
USGS	08109900	2002-07-23	238.38	A	238.32	A	238.34	A	238.32	A	159500	A	158900	A	159200	A	158900	A
USGS	08109900	2002-07-24	238.33	A	238.28	A	238.30	A	238.28	A	159000	A	158400	A	158700	A	158400	A
USGS	08109900	2002-07-25	238.29	A	238.24	A	238.26	A	238.24	A	158500	A	157900	A	158200	A	157900	A
USGS	08109900	2002-07-26	238.24	A	238.19	A	238.22	A	238.20	A	157900	A	157400	A	157700	A	157500	A
USGS	08109900	2002-07-27	238.21	A	238.17	A	238.19	A	238.17	A	157600	A	157100	A	157400	A	157100	A
